priority_profile,prioridad,a816,prioridad_garantizada,a811,num_prio,num_vul,tramo
1103,1,0,0,0,8,2,70
1102,1,0,0,0,8,2,80
1101,1,0,0,0,8,2,90
1100,1,0,0,0,8,2,100
1099,1,0,0,0,8,2,101
1098,1,0,0,0,8,1,0
1097,1,0,0,0,8,1,40
1096,1,0,0,0,8,1,50
1095,1,0,0,0,8,1,60
1094,1,0,0,0,8,1,70
1093,1,0,0,0,8,1,80
1092,1,0,0,0,8,1,90
1091,1,0,0,0,8,1,100
1090,1,0,0,0,8,1,101
1089,1,0,0,0,8,0,0
1088,1,0,0,0,8,0,40
1087,1,0,0,0,8,0,50
1086,1,0,0,0,8,0,60
1085,1,0,0,0,8,0,70
1084,1,0,0,0,8,0,80
1083,1,0,0,0,8,0,90
1082,1,0,0,0,8,0,100
1081,1,0,0,0,8,0,101
1080,1,0,0,0,7,9,0
1079,1,0,0,0,7,9,40
1078,1,0,0,0,7,9,50
1077,1,0,0,0,7,9,60
1076,1,0,0,0,7,9,70
1075,1,0,0,0,7,9,80
1074,1,0,0,0,7,9,90
1073,1,0,0,0,7,9,100
1072,1,0,0,0,7,9,101
1071,1,0,0,0,7,8,0
1070,1,0,0,0,7,8,40
1069,1,0,0,0,7,8,50
1068,1,0,0,0,7,8,60
1067,1,0,0,0,7,8,70
1066,1,0,0,0,7,8,80
1065,1,0,0,0,7,8,90
1064,1,0,0,0,7,8,100
1063,1,0,0,0,7,8,101
1062,1,0,0,0,7,7,0
1061,1,0,0,0,7,7,40
1060,1,0,0,0,7,7,50
1059,1,0,0,0,7,7,60
1058,1,0,0,0,7,7,70
1057,1,0,0,0,7,7,80
1056,1,0,0,0,7,7,90
1055,1,0,0,0,7,7,100
1054,1,0,0,0,7,7,101
1053,1,0,0,0,7,6,0
1052,1,0,0,0,7,6,40
1051,1,0,0,0,7,6,50
1050,1,0,0,0,7,6,60
1049,1,0,0,0,7,6,70
1048,1,0,0,0,7,6,80
1047,1,0,0,0,7,6,90
1046,1,0,0,0,7,6,100
1045,1,0,0,0,7,6,101
1044,1,0,0,0,7,5,0
1043,1,0,0,0,7,5,40
1042,1,0,0,0,7,5,50
1041,1,0,0,0,7,5,60
1040,1,0,0,0,7,5,70
1039,1,0,0,0,7,5,80
1038,1,0,0,0,7,5,90
1037,1,0,0,0,7,5,100
1036,1,0,0,0,7,5,101
1035,1,0,0,0,7,4,0
1034,1,0,0,0,7,4,40
1033,1,0,0,0,7,4,50
1032,1,0,0,0,7,4,60
1031,1,0,0,0,7,4,70
1030,1,0,0,0,7,4,80
1029,1,0,0,0,7,4,90
1028,1,0,0,0,7,4,100
1027,1,0,0,0,7,4,101
1026,1,0,0,0,7,3,0
1025,1,0,0,0,7,3,40
1024,1,0,0,0,7,3,50
1023,1,0,0,0,7,3,60
1022,1,0,0,0,7,3,70
1021,1,0,0,0,7,3,80
1020,1,0,0,0,7,3,90
1019,1,0,0,0,7,3,100
1018,1,0,0,0,7,3,101
1017,1,0,0,0,7,2,0
1016,1,0,0,0,7,2,40
1015,1,0,0,0,7,2,50
1014,1,0,0,0,7,2,60
1013,1,0,0,0,7,2,70
1012,1,0,0,0,7,2,80
1011,1,0,0,0,7,2,90
1010,1,0,0,0,7,2,100
1009,1,0,0,0,7,2,101
1008,1,0,0,0,7,1,0
1007,1,0,0,0,7,1,40
1006,1,0,0,0,7,1,50
1005,1,0,0,0,7,1,60
1004,1,0,0,0,7,1,70
1003,1,0,0,0,7,1,80
1002,1,0,0,0,7,1,90
1001,1,0,0,0,7,1,100
1000,1,0,0,0,7,1,101
999,1,0,0,0,7,0,0
998,1,0,0,0,7,0,40
997,1,0,0,0,7,0,50
996,1,0,0,0,7,0,60
995,1,0,0,0,7,0,70
994,1,0,0,0,7,0,80
993,1,0,0,0,7,0,90
992,1,0,0,0,7,0,100
991,1,0,0,0,7,0,101
990,1,0,0,0,6,9,0
989,1,0,0,0,6,9,40
988,1,0,0,0,6,9,50
987,1,0,0,0,6,9,60
986,1,0,0,0,6,9,70
985,1,0,0,0,6,9,80
984,1,0,0,0,6,9,90
983,1,0,0,0,6,9,100
982,1,0,0,0,6,9,101
981,1,0,0,0,6,8,0
980,1,0,0,0,6,8,40
979,1,0,0,0,6,8,50
978,1,0,0,0,6,8,60
977,1,0,0,0,6,8,70
976,1,0,0,0,6,8,80
975,1,0,0,0,6,8,90
974,1,0,0,0,6,8,100
973,1,0,0,0,6,8,101
972,1,0,0,0,6,7,0
971,1,0,0,0,6,7,40
970,1,0,0,0,6,7,50
969,1,0,0,0,6,7,60
968,1,0,0,0,6,7,70
967,1,0,0,0,6,7,80
966,1,0,0,0,6,7,90
965,1,0,0,0,6,7,100
964,1,0,0,0,6,7,101
963,1,0,0,0,6,6,0
962,1,0,0,0,6,6,40
961,1,0,0,0,6,6,50
960,1,0,0,0,6,6,60
959,1,0,0,0,6,6,70
958,1,0,0,0,6,6,80
957,1,0,0,0,6,6,90
956,1,0,0,0,6,6,100
955,1,0,0,0,6,6,101
954,1,0,0,0,6,5,0
953,1,0,0,0,6,5,40
952,1,0,0,0,6,5,50
951,1,0,0,0,6,5,60
950,1,0,0,0,6,5,70
949,1,0,0,0,6,5,80
948,1,0,0,0,6,5,90
947,1,0,0,0,6,5,100
946,1,0,0,0,6,5,101
945,1,0,0,0,6,4,0
944,1,0,0,0,6,4,40
943,1,0,0,0,6,4,50
942,1,0,0,0,6,4,60
941,1,0,0,0,6,4,70
940,1,0,0,0,6,4,80
939,1,0,0,0,6,4,90
938,1,0,0,0,6,4,100
937,1,0,0,0,6,4,101
936,1,0,0,0,6,3,0
935,1,0,0,0,6,3,40
934,1,0,0,0,6,3,50
933,1,0,0,0,6,3,60
932,1,0,0,0,6,3,70
931,1,0,0,0,6,3,80
930,1,0,0,0,6,3,90
929,1,0,0,0,6,3,100
928,1,0,0,0,6,3,101
927,1,0,0,0,6,2,0
926,1,0,0,0,6,2,40
925,1,0,0,0,6,2,50
924,1,0,0,0,6,2,60
923,1,0,0,0,6,2,70
922,1,0,0,0,6,2,80
921,1,0,0,0,6,2,90
920,1,0,0,0,6,2,100
919,1,0,0,0,6,2,101
918,1,0,0,0,6,1,0
917,1,0,0,0,6,1,40
916,1,0,0,0,6,1,50
915,1,0,0,0,6,1,60
914,1,0,0,0,6,1,70
913,1,0,0,0,6,1,80
912,1,0,0,0,6,1,90
911,1,0,0,0,6,1,100
910,1,0,0,0,6,1,101
909,1,0,0,0,6,0,0
908,1,0,0,0,6,0,40
907,1,0,0,0,6,0,50
906,1,0,0,0,6,0,60
905,1,0,0,0,6,0,70
904,1,0,0,0,6,0,80
903,1,0,0,0,6,0,90
902,1,0,0,0,6,0,100
901,1,0,0,0,6,0,101
900,1,0,0,0,5,9,0
899,1,0,0,0,5,9,40
898,1,0,0,0,5,9,50
897,1,0,0,0,5,9,60
896,1,0,0,0,5,9,70
895,1,0,0,0,5,9,80
894,1,0,0,0,5,9,90
893,1,0,0,0,5,9,100
892,1,0,0,0,5,9,101
891,1,0,0,0,5,8,0
890,1,0,0,0,5,8,40
889,1,0,0,0,5,8,50
888,1,0,0,0,5,8,60
887,1,0,0,0,5,8,70
886,1,0,0,0,5,8,80
885,1,0,0,0,5,8,90
884,1,0,0,0,5,8,100
883,1,0,0,0,5,8,101
882,1,0,0,0,5,7,0
881,1,0,0,0,5,7,40
880,1,0,0,0,5,7,50
879,1,0,0,0,5,7,60
878,1,0,0,0,5,7,70
877,1,0,0,0,5,7,80
876,1,0,0,0,5,7,90
875,1,0,0,0,5,7,100
874,1,0,0,0,5,7,101
873,1,0,0,0,5,6,0
872,1,0,0,0,5,6,40
871,1,0,0,0,5,6,50
870,1,0,0,0,5,6,60
869,1,0,0,0,5,6,70
868,1,0,0,0,5,6,80
867,1,0,0,0,5,6,90
866,1,0,0,0,5,6,100
865,1,0,0,0,5,6,101
864,1,0,0,0,5,5,0
863,1,0,0,0,5,5,40
862,1,0,0,0,5,5,50
861,1,0,0,0,5,5,60
860,1,0,0,0,5,5,70
859,1,0,0,0,5,5,80
858,1,0,0,0,5,5,90
857,1,0,0,0,5,5,100
856,1,0,0,0,5,5,101
855,1,0,0,0,5,4,0
854,1,0,0,0,5,4,40
853,1,0,0,0,5,4,50
852,1,0,0,0,5,4,60
851,1,0,0,0,5,4,70
850,1,0,0,0,5,4,80
849,1,0,0,0,5,4,90
848,1,0,0,0,5,4,100
847,1,0,0,0,5,4,101
846,1,0,0,0,5,3,0
845,1,0,0,0,5,3,40
844,1,0,0,0,5,3,50
843,1,0,0,0,5,3,60
842,1,0,0,0,5,3,70
841,1,0,0,0,5,3,80
840,1,0,0,0,5,3,90
839,1,0,0,0,5,3,100
838,1,0,0,0,5,3,101
837,1,0,0,0,5,2,0
836,1,0,0,0,5,2,40
835,1,0,0,0,5,2,50
834,1,0,0,0,5,2,60
833,1,0,0,0,5,2,70
832,1,0,0,0,5,2,80
831,1,0,0,0,5,2,90
830,1,0,0,0,5,2,100
829,1,0,0,0,5,2,101
828,1,0,0,0,5,1,0
827,1,0,0,0,5,1,40
826,1,0,0,0,5,1,50
825,1,0,0,0,5,1,60
824,1,0,0,0,5,1,70
823,1,0,0,0,5,1,80
822,1,0,0,0,5,1,90
821,1,0,0,0,5,1,100
820,1,0,0,0,5,1,101
819,1,0,0,0,5,0,0
818,1,0,0,0,5,0,40
817,1,0,0,0,5,0,50
816,1,0,0,0,5,0,60
815,1,0,0,0,5,0,70
814,1,0,0,0,5,0,80
813,1,0,0,0,5,0,90
812,1,0,0,0,5,0,100
811,1,0,0,0,5,0,101
810,1,0,0,0,4,9,0
809,1,0,0,0,4,9,40
808,1,0,0,0,4,9,50
807,1,0,0,0,4,9,60
806,1,0,0,0,4,9,70
805,1,0,0,0,4,9,80
804,1,0,0,0,4,9,90
803,1,0,0,0,4,9,100
802,1,0,0,0,4,9,101
801,1,0,0,0,4,8,0
800,1,0,0,0,4,8,40
799,1,0,0,0,4,8,50
798,1,0,0,0,4,8,60
797,1,0,0,0,4,8,70
796,1,0,0,0,4,8,80
795,1,0,0,0,4,8,90
794,1,0,0,0,4,8,100
793,1,0,0,0,4,8,101
792,1,0,0,0,4,7,0
791,1,0,0,0,4,7,40
790,1,0,0,0,4,7,50
789,1,0,0,0,4,7,60
788,1,0,0,0,4,7,70
787,1,0,0,0,4,7,80
786,1,0,0,0,4,7,90
785,1,0,0,0,4,7,100
784,1,0,0,0,4,7,101
783,1,0,0,0,4,6,0
782,1,0,0,0,4,6,40
781,1,0,0,0,4,6,50
780,1,0,0,0,4,6,60
779,1,0,0,0,4,6,70
778,1,0,0,0,4,6,80
777,1,0,0,0,4,6,90
776,1,0,0,0,4,6,100
775,1,0,0,0,4,6,101
774,1,0,0,0,4,5,0
773,1,0,0,0,4,5,40
772,1,0,0,0,4,5,50
771,1,0,0,0,4,5,60
770,1,0,0,0,4,5,70
769,1,0,0,0,4,5,80
768,1,0,0,0,4,5,90
767,1,0,0,0,4,5,100
766,1,0,0,0,4,5,101
765,1,0,0,0,4,4,0
764,1,0,0,0,4,4,40
763,1,0,0,0,4,4,50
762,1,0,0,0,4,4,60
761,1,0,0,0,4,4,70
760,1,0,0,0,4,4,80
759,1,0,0,0,4,4,90
758,1,0,0,0,4,4,100
757,1,0,0,0,4,4,101
756,1,0,0,0,4,3,0
755,1,0,0,0,4,3,40
754,1,0,0,0,4,3,50
753,1,0,0,0,4,3,60
752,1,0,0,0,4,3,70
751,1,0,0,0,4,3,80
750,1,0,0,0,4,3,90
749,1,0,0,0,4,3,100
748,1,0,0,0,4,3,101
747,1,0,0,0,4,2,0
746,1,0,0,0,4,2,40
745,1,0,0,0,4,2,50
744,1,0,0,0,4,2,60
743,1,0,0,0,4,2,70
742,1,0,0,0,4,2,80
741,1,0,0,0,4,2,90
740,1,0,0,0,4,2,100
739,1,0,0,0,4,2,101
738,1,0,0,0,4,1,0
737,1,0,0,0,4,1,40
736,1,0,0,0,4,1,50
735,1,0,0,0,4,1,60
734,1,0,0,0,4,1,70
733,1,0,0,0,4,1,80
732,1,0,0,0,4,1,90
731,1,0,0,0,4,1,100
730,1,0,0,0,4,1,101
729,1,0,0,0,4,0,0
728,1,0,0,0,4,0,40
727,1,0,0,0,4,0,50
726,1,0,0,0,4,0,60
725,1,0,0,0,4,0,70
724,1,0,0,0,4,0,80
723,1,0,0,0,4,0,90
722,1,0,0,0,4,0,100
721,1,0,0,0,4,0,101
720,1,0,0,0,3,9,0
719,1,0,0,0,3,9,40
718,1,0,0,0,3,9,50
717,1,0,0,0,3,9,60
716,1,0,0,0,3,9,70
715,1,0,0,0,3,9,80
714,1,0,0,0,3,9,90
713,1,0,0,0,3,9,100
712,1,0,0,0,3,9,101
711,1,0,0,0,3,8,0
710,1,0,0,0,3,8,40
709,1,0,0,0,3,8,50
708,1,0,0,0,3,8,60
707,1,0,0,0,3,8,70
706,1,0,0,0,3,8,80
705,1,0,0,0,3,8,90
704,1,0,0,0,3,8,100
703,1,0,0,0,3,8,101
702,1,0,0,0,3,7,0
701,1,0,0,0,3,7,40
700,1,0,0,0,3,7,50
699,1,0,0,0,3,7,60
698,1,0,0,0,3,7,70
697,1,0,0,0,3,7,80
696,1,0,0,0,3,7,90
695,1,0,0,0,3,7,100
694,1,0,0,0,3,7,101
693,1,0,0,0,3,6,0
692,1,0,0,0,3,6,40
691,1,0,0,0,3,6,50
690,1,0,0,0,3,6,60
689,1,0,0,0,3,6,70
688,1,0,0,0,3,6,80
687,1,0,0,0,3,6,90
686,1,0,0,0,3,6,100
685,1,0,0,0,3,6,101
684,1,0,0,0,3,5,0
683,1,0,0,0,3,5,40
682,1,0,0,0,3,5,50
681,1,0,0,0,3,5,60
680,1,0,0,0,3,5,70
679,1,0,0,0,3,5,80
678,1,0,0,0,3,5,90
677,1,0,0,0,3,5,100
676,1,0,0,0,3,5,101
675,1,0,0,0,3,4,0
674,1,0,0,0,3,4,40
673,1,0,0,0,3,4,50
672,1,0,0,0,3,4,60
671,1,0,0,0,3,4,70
670,1,0,0,0,3,4,80
669,1,0,0,0,3,4,90
668,1,0,0,0,3,4,100
667,1,0,0,0,3,4,101
666,1,0,0,0,3,3,0
665,1,0,0,0,3,3,40
664,1,0,0,0,3,3,50
663,1,0,0,0,3,3,60
662,1,0,0,0,3,3,70
661,1,0,0,0,3,3,80
660,1,0,0,0,3,3,90
659,1,0,0,0,3,3,100
658,1,0,0,0,3,3,101
657,1,0,0,0,3,2,0
656,1,0,0,0,3,2,40
655,1,0,0,0,3,2,50
654,1,0,0,0,3,2,60
653,1,0,0,0,3,2,70
652,1,0,0,0,3,2,80
651,1,0,0,0,3,2,90
650,1,0,0,0,3,2,100
649,1,0,0,0,3,2,101
648,1,0,0,0,3,1,0
647,1,0,0,0,3,1,40
646,1,0,0,0,3,1,50
645,1,0,0,0,3,1,60
644,1,0,0,0,3,1,70
643,1,0,0,0,3,1,80
642,1,0,0,0,3,1,90
641,1,0,0,0,3,1,100
640,1,0,0,0,3,1,101
639,1,0,0,0,3,0,0
638,1,0,0,0,3,0,40
637,1,0,0,0,3,0,50
636,1,0,0,0,3,0,60
635,1,0,0,0,3,0,70
634,1,0,0,0,3,0,80
633,1,0,0,0,3,0,90
632,1,0,0,0,3,0,100
631,1,0,0,0,3,0,101
630,1,0,0,0,2,9,0
629,1,0,0,0,2,9,40
628,1,0,0,0,2,9,50
627,1,0,0,0,2,9,60
626,1,0,0,0,2,9,70
625,1,0,0,0,2,9,80
624,1,0,0,0,2,9,90
623,1,0,0,0,2,9,100
622,1,0,0,0,2,9,101
621,1,0,0,0,2,8,0
620,1,0,0,0,2,8,40
619,1,0,0,0,2,8,50
618,1,0,0,0,2,8,60
617,1,0,0,0,2,8,70
616,1,0,0,0,2,8,80
615,1,0,0,0,2,8,90
614,1,0,0,0,2,8,100
613,1,0,0,0,2,8,101
612,1,0,0,0,2,7,0
611,1,0,0,0,2,7,40
610,1,0,0,0,2,7,50
609,1,0,0,0,2,7,60
608,1,0,0,0,2,7,70
607,1,0,0,0,2,7,80
606,1,0,0,0,2,7,90
605,1,0,0,0,2,7,100
604,1,0,0,0,2,7,101
603,1,0,0,0,2,6,0
602,1,0,0,0,2,6,40
601,1,0,0,0,2,6,50
600,1,0,0,0,2,6,60
599,1,0,0,0,2,6,70
598,1,0,0,0,2,6,80
597,1,0,0,0,2,6,90
596,1,0,0,0,2,6,100
595,1,0,0,0,2,6,101
594,1,0,0,0,2,5,0
593,1,0,0,0,2,5,40
592,1,0,0,0,2,5,50
591,1,0,0,0,2,5,60
590,1,0,0,0,2,5,70
589,1,0,0,0,2,5,80
588,1,0,0,0,2,5,90
587,1,0,0,0,2,5,100
586,1,0,0,0,2,5,101
585,1,0,0,0,2,4,0
584,1,0,0,0,2,4,40
583,1,0,0,0,2,4,50
582,1,0,0,0,2,4,60
581,1,0,0,0,2,4,70
580,1,0,0,0,2,4,80
579,1,0,0,0,2,4,90
578,1,0,0,0,2,4,100
577,1,0,0,0,2,4,101
576,1,0,0,0,2,3,0
575,1,0,0,0,2,3,40
574,1,0,0,0,2,3,50
573,1,0,0,0,2,3,60
572,1,0,0,0,2,3,70
571,1,0,0,0,2,3,80
570,1,0,0,0,2,3,90
569,1,0,0,0,2,3,100
568,1,0,0,0,2,3,101
567,1,0,0,0,2,2,0
566,1,0,0,0,2,2,40
565,1,0,0,0,2,2,50
564,1,0,0,0,2,2,60
563,1,0,0,0,2,2,70
562,1,0,0,0,2,2,80
561,1,0,0,0,2,2,90
560,1,0,0,0,2,2,100
559,1,0,0,0,2,2,101
558,1,0,0,0,2,1,0
557,1,0,0,0,2,1,40
556,1,0,0,0,2,1,50
555,1,0,0,0,2,1,60
554,1,0,0,0,2,1,70
553,1,0,0,0,2,1,80
552,1,0,0,0,2,1,90
551,1,0,0,0,2,1,100
550,1,0,0,0,2,1,101
549,1,0,0,0,2,0,0
548,1,0,0,0,2,0,40
547,1,0,0,0,2,0,50
546,1,0,0,0,2,0,60
545,1,0,0,0,2,0,70
544,1,0,0,0,2,0,80
543,1,0,0,0,2,0,90
542,1,0,0,0,2,0,100
541,1,0,0,0,2,0,101
540,1,0,0,0,1,9,0
539,1,0,0,0,1,9,40
538,1,0,0,0,1,9,50
537,1,0,0,0,1,9,60
536,1,0,0,0,1,9,70
535,1,0,0,0,1,9,80
534,1,0,0,0,1,9,90
533,1,0,0,0,1,9,100
532,1,0,0,0,1,9,101
531,1,0,0,0,1,8,0
530,1,0,0,0,1,8,40
529,1,0,0,0,1,8,50
528,1,0,0,0,1,8,60
527,1,0,0,0,1,8,70
526,1,0,0,0,1,8,80
525,1,0,0,0,1,8,90
524,1,0,0,0,1,8,100
523,1,0,0,0,1,8,101
522,1,0,0,0,1,7,0
521,1,0,0,0,1,7,40
520,1,0,0,0,1,7,50
519,1,0,0,0,1,7,60
518,1,0,0,0,1,7,70
517,1,0,0,0,1,7,80
516,1,0,0,0,1,7,90
515,1,0,0,0,1,7,100
514,1,0,0,0,1,7,101
513,1,0,0,0,1,6,0
512,1,0,0,0,1,6,40
511,1,0,0,0,1,6,50
510,1,0,0,0,1,6,60
509,1,0,0,0,1,6,70
508,1,0,0,0,1,6,80
507,1,0,0,0,1,6,90
506,1,0,0,0,1,6,100
505,1,0,0,0,1,6,101
504,1,0,0,0,1,5,0
503,1,0,0,0,1,5,40
502,1,0,0,0,1,5,50
501,1,0,0,0,1,5,60
500,1,0,0,0,1,5,70
499,1,0,0,0,1,5,80
498,1,0,0,0,1,5,90
497,1,0,0,0,1,5,100
496,1,0,0,0,1,5,101
495,1,0,0,0,1,4,0
494,1,0,0,0,1,4,40
493,1,0,0,0,1,4,50
492,1,0,0,0,1,4,60
491,1,0,0,0,1,4,70
490,1,0,0,0,1,4,80
489,1,0,0,0,1,4,90
488,1,0,0,0,1,4,100
487,1,0,0,0,1,4,101
486,1,0,0,0,1,3,0
485,1,0,0,0,1,3,40
484,1,0,0,0,1,3,50
483,1,0,0,0,1,3,60
482,1,0,0,0,1,3,70
481,1,0,0,0,1,3,80
480,1,0,0,0,1,3,90
479,1,0,0,0,1,3,100
478,1,0,0,0,1,3,101
477,1,0,0,0,1,2,0
476,1,0,0,0,1,2,40
475,1,0,0,0,1,2,50
474,1,0,0,0,1,2,60
473,1,0,0,0,1,2,70
472,1,0,0,0,1,2,80
471,1,0,0,0,1,2,90
470,1,0,0,0,1,2,100
469,1,0,0,0,1,2,101
468,1,0,0,0,1,1,0
467,1,0,0,0,1,1,40
466,1,0,0,0,1,1,50
465,1,0,0,0,1,1,60
464,1,0,0,0,1,1,70
463,1,0,0,0,1,1,80
462,1,0,0,0,1,1,90
461,1,0,0,0,1,1,100
460,1,0,0,0,1,1,101
459,1,0,0,0,1,0,0
458,1,0,0,0,1,0,40
457,1,0,0,0,1,0,50
456,1,0,0,0,1,0,60
455,1,0,0,0,1,0,70
454,1,0,0,0,1,0,80
453,1,0,0,0,1,0,90
452,1,0,0,0,1,0,100
451,1,0,0,0,1,0,101
450,1,0,0,0,0,9,0
449,1,0,0,0,0,9,40
448,1,0,0,0,0,9,50
447,1,0,0,0,0,9,60
446,1,0,0,0,0,9,70
445,1,0,0,0,0,9,80
444,1,0,0,0,0,9,90
443,1,0,0,0,0,9,100
442,1,0,0,0,0,9,101
441,1,0,0,0,0,8,0
440,1,0,0,0,0,8,40
439,1,0,0,0,0,8,50
438,1,0,0,0,0,8,60
437,1,0,0,0,0,8,70
436,1,0,0,0,0,8,80
435,1,0,0,0,0,8,90
434,1,0,0,0,0,8,100
433,1,0,0,0,0,8,101
432,1,0,0,0,0,7,0
431,1,0,0,0,0,7,40
430,1,0,0,0,0,7,50
429,1,0,0,0,0,7,60
428,1,0,0,0,0,7,70
427,1,0,0,0,0,7,80
426,1,0,0,0,0,7,90
425,1,0,0,0,0,7,100
424,1,0,0,0,0,7,101
423,1,0,0,0,0,6,0
422,1,0,0,0,0,6,40
421,1,0,0,0,0,6,50
420,1,0,0,0,0,6,60
419,1,0,0,0,0,6,70
418,1,0,0,0,0,6,80
417,1,0,0,0,0,6,90
416,1,0,0,0,0,6,100
415,1,0,0,0,0,6,101
414,1,0,0,0,0,5,0
413,1,0,0,0,0,5,40
412,1,0,0,0,0,5,50
411,1,0,0,0,0,5,60
410,1,0,0,0,0,5,70
409,1,0,0,0,0,5,80
408,1,0,0,0,0,5,90
407,1,0,0,0,0,5,100
406,1,0,0,0,0,5,101
405,1,0,0,0,0,4,0
404,1,0,0,0,0,4,40
403,1,0,0,0,0,4,50
402,1,0,0,0,0,4,60
401,1,0,0,0,0,4,70
400,1,0,0,0,0,4,80
399,1,0,0,0,0,4,90
398,1,0,0,0,0,4,100
397,1,0,0,0,0,4,101
396,1,0,0,0,0,3,0
395,1,0,0,0,0,3,40
394,1,0,0,0,0,3,50
393,1,0,0,0,0,3,60
392,1,0,0,0,0,3,70
391,1,0,0,0,0,3,80
390,1,0,0,0,0,3,90
389,1,0,0,0,0,3,100
388,1,0,0,0,0,3,101
387,1,0,0,0,0,2,0
386,1,0,0,0,0,2,40
385,1,0,0,0,0,2,50
384,1,0,0,0,0,2,60
383,1,0,0,0,0,2,70
382,1,0,0,0,0,2,80
381,1,0,0,0,0,2,90
380,1,0,0,0,0,2,100
379,1,0,0,0,0,2,101
378,1,0,0,0,0,1,0
377,1,0,0,0,0,1,40
376,1,0,0,0,0,1,50
375,1,0,0,0,0,1,60
374,1,0,0,0,0,1,70
373,1,0,0,0,0,1,80
372,1,0,0,0,0,1,90
371,1,0,0,0,0,1,100
370,1,0,0,0,0,1,101
369,1,0,0,0,0,0,0
368,1,0,0,0,0,0,40
367,1,0,0,0,0,0,50
366,1,0,0,0,0,0,60
365,1,0,0,0,0,0,70
364,1,0,0,0,0,0,80
363,1,0,0,0,0,0,90
362,1,0,0,0,0,0,100
361,1,0,0,0,0,0,101
360,2,0,0,0,0,9,0
359,2,0,0,0,0,9,40
358,2,0,0,0,0,9,50
357,2,0,0,0,0,9,60
356,2,0,0,0,0,9,70
355,2,0,0,0,0,9,80
354,2,0,0,0,0,9,90
353,2,0,0,0,0,9,100
352,2,0,0,0,0,9,101
351,2,0,0,0,0,8,0
350,2,0,0,0,0,8,40
349,2,0,0,0,0,8,50
348,2,0,0,0,0,8,60
347,2,0,0,0,0,8,70
346,2,0,0,0,0,8,80
345,2,0,0,0,0,8,90
344,2,0,0,0,0,8,100
343,2,0,0,0,0,8,101
342,2,0,0,0,0,7,0
341,2,0,0,0,0,7,40
340,2,0,0,0,0,7,50
339,2,0,0,0,0,7,60
338,2,0,0,0,0,7,70
337,2,0,0,0,0,7,80
336,2,0,0,0,0,7,90
335,2,0,0,0,0,7,100
334,2,0,0,0,0,7,101
333,2,0,0,0,0,6,0
332,2,0,0,0,0,6,40
331,2,0,0,0,0,6,50
330,2,0,0,0,0,6,60
329,2,0,0,0,0,6,70
328,2,0,0,0,0,6,80
327,2,0,0,0,0,6,90
326,2,0,0,0,0,6,100
325,2,0,0,0,0,6,101
324,2,0,0,0,0,5,0
323,2,0,0,0,0,5,40
322,2,0,0,0,0,5,50
321,2,0,0,0,0,5,60
320,2,0,0,0,0,5,70
319,2,0,0,0,0,5,80
318,2,0,0,0,0,5,90
317,2,0,0,0,0,5,100
316,2,0,0,0,0,5,101
315,2,0,0,0,0,4,0
314,2,0,0,0,0,4,40
313,2,0,0,0,0,4,50
312,2,0,0,0,0,4,60
311,2,0,0,0,0,4,70
310,2,0,0,0,0,4,80
309,2,0,0,0,0,4,90
308,2,0,0,0,0,4,100
307,2,0,0,0,0,4,101
306,2,0,0,0,0,3,0
305,2,0,0,0,0,3,40
304,2,0,0,0,0,3,50
303,2,0,0,0,0,3,60
302,2,0,0,0,0,3,70
301,2,0,0,0,0,3,80
300,2,0,0,0,0,3,90
299,2,0,0,0,0,3,100
298,2,0,0,0,0,3,101
297,2,0,0,0,0,2,0
296,2,0,0,0,0,2,40
295,2,0,0,0,0,2,50
294,2,0,0,0,0,2,60
293,2,0,0,0,0,2,70
292,2,0,0,0,0,2,80
291,2,0,0,0,0,2,90
290,2,0,0,0,0,2,100
289,2,0,0,0,0,2,101
288,2,0,0,0,0,1,0
287,2,0,0,0,0,1,40
286,2,0,0,0,0,1,50
285,2,0,0,0,0,1,60
284,2,0,0,0,0,1,70
283,2,0,0,0,0,1,80
282,2,0,0,0,0,1,90
281,2,0,0,0,0,1,100
280,2,0,0,0,0,1,101
279,2,0,0,0,0,0,0
278,2,0,0,0,0,0,40
277,2,0,0,0,0,0,50
276,2,0,0,0,0,0,60
275,2,0,0,0,0,0,70
274,2,0,0,0,0,0,80
273,2,0,0,0,0,0,90
272,2,0,0,0,0,0,100
271,2,0,0,0,0,0,101
270,3,0,0,0,0,9,0
269,3,0,0,0,0,9,40
268,3,0,0,0,0,9,50
267,3,0,0,0,0,9,60
266,3,0,0,0,0,9,70
265,3,0,0,0,0,9,80
264,3,0,0,0,0,9,90
263,3,0,0,0,0,9,100
262,3,0,0,0,0,9,101
261,3,0,0,0,0,8,0
260,3,0,0,0,0,8,40
259,3,0,0,0,0,8,50
258,3,0,0,0,0,8,60
257,3,0,0,0,0,8,70
256,3,0,0,0,0,8,80
255,3,0,0,0,0,8,90
254,3,0,0,0,0,8,100
253,3,0,0,0,0,8,101
252,3,0,0,0,0,7,0
251,3,0,0,0,0,7,40
250,3,0,0,0,0,7,50
249,3,0,0,0,0,7,60
248,3,0,0,0,0,7,70
247,3,0,0,0,0,7,80
246,3,0,0,0,0,7,90
245,3,0,0,0,0,7,100
244,3,0,0,0,0,7,101
243,3,0,0,0,0,6,0
242,3,0,0,0,0,6,40
241,3,0,0,0,0,6,50
240,3,0,0,0,0,6,60
239,3,0,0,0,0,6,70
